k,time,x,y,yaw
579,29.016581535339355,-31.0465717315674,50.8001899719238,-0.08288683979006782
580,29.06647276878357,-30.9465560913086,50.7913436889648,-0.07392336881400763
581,29.11675524711609,-30.6464614868164,50.7662010192871,-0.06737413044013757
582,29.167267322540283,-30.3463172912598,50.7430877685547,-0.06549464033202272
583,29.215386390686035,-30.0458641052246,50.7221832275391,-0.06130616691967473
584,29.26533579826355,-29.9457168579102,50.7156715393066,-0.05594155179756508
585,29.315887451171875,-29.545015335083,50.6910018920898,-0.051596127493276606
586,29.36609673500061,-29.2940902709961,50.6769332885742,-0.05103492993090819
587,29.415940761566162,-29.1940574645996,50.671516418457,-0.04808876359002825
588,29.466753721237183,-28.792631149292,50.651237487793,-0.04249756767798561
589,29.517197847366333,-28.4416179656982,50.6349830627441,-0.04037580984230772
590,29.56493091583252,-28.1911029815674,50.6242027282715,-0.03881961634699271
591,29.616661310195923,-27.7901248931885,50.6084327697754,-0.0351467408743224
592,29.665087461471558,-27.7399272918701,50.606559753418,-0.034258734358154234
593,29.716530084609985,-27.5390281677246,50.5992965698242,-0.031273036240109374
594,29.764926195144653,-27.2884311676025,50.590747833252,-0.030101906250339917
595,29.816145181655884,-26.9876556396484,50.581226348877,-0.028684252331528482
596,29.86544370651245,-26.887523651123,50.5782165527344,-0.026478636523920643
597,29.915176391601562,-26.5366230010986,50.5681915283203,-0.024683190168339347
598,29.96523666381836,-26.1858692169189,50.5589447021484,-0.02362928496641488
599,30.015783548355103,-26.0353736877441,50.5552101135254,-0.02195426424802074
600,30.065574407577515,-25.7846050262451,50.5492324829102,-0.02126818428157369
